369,dc9ecf43-8a98-11ec-a22b-09a2b609bcf4,NTT DATA Malaysia,73.25,100,12,71.7,ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
369,949c9b55-93e4-11eb-8474-3bbe2d07207d,Malaysia Microelectronic Solutions,70.65,100,31,74.46,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
369,06a6b347-0a12-11ec-9b13-673e1f600828,ASCARO,27.6,0,0,11.04,REJECT,Limited matching signals
369,1ae9e93c-920d-11ec-b2fa-ef6f93d47783,Malaysia Internet Solutions,77.25,60,37,62.3,REVIEW,Strong name similarity | Country match | Moderate business context match
369,635ffbb1-5877-11ec-b37e-3da083d0f436,Malaysia SMS Solutions,86.85,60,37,66.14,REVIEW,Strong name similarity | Country match | Moderate business context match
37,e85e9664-1cfd-11ed-acc3-eb8431ff4930,ANDCO A/S.,100,0,0,40,REJECT,Strong name similarity
37,058f2d6e-be94-11ed-afec-2dc1a29980f8,Trinidadpvcceiling,26,0,0,10.4,REJECT,Limited matching signals
37,0465de21-e4d3-11ec-852d-679326cc709a,And-Co,97.35,0,0,38.94,REJECT,Strong name similarity
37,00a33bd7-a770-11ef-ae5f-f5de7c6da93e,AndCo,97.35,0,10,40.94,REJECT,Strong name similarity | Some business context match
37,d7aa707f-93e4-11eb-9937-4fab995bf8ff,Andco A/S.,100,100,20,84,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
370,f54e7c57-09a8-11ec-b107-7d1f4b2cae2a,MYNAP,20,60,0,32,REJECT,Country match
370,e1f8af16-93e4-11eb-91fb-73d498260b10,NTT Heating,46.4,100,0,58.56,REVIEW,Moderate name similarity | Perfect geographic match
370,3f741ff8-e576-11ed-8de0-652402cea3f7,NTT Chun Woon Enterprise,50.9,60,0,44.36,REJECT,Moderate name similarity | Country match
370,e10b5364-2d21-11ef-9960-d9f4abdfa401,NTT MSC,90.2,60,0,60.08,REVIEW,Strong name similarity | Country match
370,6db1413a-1d6a-11ef-8ca4-a917ae6b537d,NTT Cloud Communications Malaysia Sdn Bhd.,75.75,100,0,70.3,ACCEPT,Strong name similarity | Perfect geographic match
371,a25c4651-1e9d-11ef-8493-1bd9c889e9e7,Och DK A/S.,100,100,0,80,STRONG_ACCEPT,Strong name similarity | Perfect geographic match
371,2fa301f2-f844-11ed-bd99-a96eb3f5dd47,OCH Risiko,68.25,60,0,51.3,REVIEW,Moderate name similarity | Country match
371,7d693625-9dc6-11ef-887d-cb7da005e5de,OCH Rådgivning ApS.,68.15,60,0,51.26,REVIEW,Moderate name similarity | Country match
371,730ffb2d-0b27-11ec-b2ab-d99f5193142c,OCH,91.85,60,0,60.74,REVIEW,Strong name similarity | Country match
371,0399dbb1-16e9-11ee-9057-4d3e4a756c5c,Och Recycling,60.75,60,0,48.3,REJECT,Moderate name similarity | Country match
372,02e5accb-0b48-11ec-b088-d3aae70412aa,FITNESSHELP ANBEFALER,34.6,100,0,53.84,REVIEW,Perfect geographic match
372,9efdc128-1295-11ec-9fe7-59b47549f98f,Okamba,75.2,0,0,30.08,REJECT,Strong name similarity
372,b8784e42-32f7-11ef-aa63-5f48a63e6b5f,Okamba lounge,55.2,0,0,22.08,REJECT,Moderate name similarity
372,7fc63512-e766-11ed-8e12-21371b75bda2,OK A.M.B.A. O - Vej,100,60,0,64,REVIEW,Strong name similarity | Country match
372,d9669f7b-93e4-11eb-91fb-73d498260b10,OK a.m.b.a,100,60,0,64,REVIEW,Strong name similarity | Country match
373,7ef492ce-2cc8-11ee-aa9c-9d477b82351f,OMDM - Sklep Odziezowy,45.9,0,0,18.36,REJECT,Moderate name similarity
373,5335c52a-f522-11ee-8893-81d5f5b22050,Communaute de Communes OMDM,38.7,0,0,15.48,REJECT,Limited matching signals
373,78de2fb4-bc68-11ef-b0e9-e7d5b0b39f3d,OMDM,46.6,0,0,18.64,REJECT,Moderate name similarity
373,8ae83375-aa7d-11ec-8666-8965a0479ee3,Ocean-Marais de Monts,39.4,0,0,15.76,REJECT,Limited matching signals
373,a54919b7-93e4-11eb-b4a6-27899be4e45d,OMD World Imaging,49.7,60,0,43.88,REJECT,Moderate name similarity | Country match
374,00bf1a13-93e5-11eb-8e19-198fb02d6f96,OMD DESIGN,74.25,0,0,29.7,REJECT,Strong name similarity
374,22ba8c1c-199a-11f0-be7f-75030c7a0180,OMdas,70.8,0,0,28.32,REJECT,Strong name similarity
374,c7578028-8aa5-11ec-8962-8b4db591a2d2,OMD Norway,74.25,100,0,69.7,REVIEW,Strong name similarity | Perfect geographic match
374,0237a519-0a2d-11ec-8500-7bf0b4df6c4a,Clerics Regular of the Mother of God,20.8,0,0,8.32,REJECT,Limited matching signals
374,00a0e3b5-93e5-11eb-9937-4fab995bf8ff,OMD,91.85,0,0,36.74,REJECT,Strong name similarity
375,ac63db81-72e7-11ec-8200-bfd1296681fb,New Media Direction,98.83,100,25,84.53,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
375,001bfc5e-93e5-11eb-8474-3bbe2d07207d,Media Nordic,62.92,100,25,70.17,ACCEPT,Moderate name similarity | Perfect geographic match | Some business context match
375,4fab6f8e-8a98-11ec-8dff-5b53c9eee35e,Omnicom Media Group Denmark,54.32,100,32.5,68.23,REVIEW,Moderate name similarity | Perfect geographic match | Moderate business context match
375,014dd4b2-aa7b-11ec-ac1d-e3d66d699e5d,MEDIA CITY ODENSE,63.12,60,55.5,60.35,REVIEW,Moderate name similarity | Country match | Moderate business context match
375,006f17e7-a84a-11ef-8ed9-25e730585328,Media Viability Manifesto,58.67,100,52.5,73.97,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
376,ae195cb6-fc7d-11ef-bee3-2b49a2922b29,Omega Instrumatik Limited,87.23,80,50,76.89,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
376,087d5ff5-72c9-11ec-96d1-1d653dff9d1b,Vantage Technologies,32.4,100,35,59.96,REVIEW,Perfect geographic match | Moderate business context match
376,1e65962d-93e5-11eb-b5f6-816dd10ac7b0,Omega Exim Limited,100,80,70,86,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
376,6eb0487a-3786-11ef-bd41-97d341d8fe70,Omega Style Limited,91.73,60,50,70.69,ACCEPT,Strong name similarity | Country match | Moderate business context match
376,c6abcdcf-4ab2-11ef-8b3b-db2d07c64342,Omega Exim Limited-Human Resources,90.13,80,50,78.05,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
377,56287c74-2509-11ec-bde8-71cf682bd51e,Omnicom Media Group AS,100,100,50,90,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
377,6a0725cf-2792-11ef-81aa-6f25bbd66699,Omnicom Media Group,100,0,70,54,REVIEW,Strong name similarity | Strong business context match
377,06aff20a-93e5-11eb-8474-3bbe2d07207d,Omnicom Media Group,100,0,70,54,REVIEW,Strong name similarity | Strong business context match
377,e6c47d02-0a9e-11ec-9a3f-b5c5137d8147,OMG Nest,33.4,0,0,13.36,REJECT,Limited matching signals
377,690cfdad-13ff-11ec-a584-e5719bcf803b,OMG Media Accelerator,59.5,0,28,29.4,REJECT,Moderate name similarity | Some business context match
378,b6ed1775-93e4-11eb-8474-3bbe2d07207d,Omnicom Media Group,88.77,0,65.86,48.68,REJECT,Strong name similarity | Strong business context match
378,b55168d7-93e4-11eb-8474-3bbe2d07207d,Omnicom PR Group Singapore,69.11,60,33.57,58.36,REVIEW,Moderate name similarity | Country match | Moderate business context match
378,710c4b40-2336-11ec-a593-bfd2a850c13d,Resolution Media Omnicom Media Group,68.92,60,62.86,64.14,REVIEW,Moderate name similarity | Country match | Strong business context match
378,c1a538ea-8a9a-11ec-a4f2-5511448670fd,Omnicom Media Group Asia Pacific,100,60,65.86,77.17,ACCEPT,Strong name similarity | Country match | Strong business context match
378,c4619f81-98ca-11eb-9eb5-d16062938e65,BBDO Singapore,30.6,60,0,36.24,REJECT,Country match
379,50a6dd3e-c175-11ec-8c4a-c37e31e9be9e,ON THE SPOT,100,100,20,84,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
379,f330aee1-3335-11ec-a3a9-ffb5a493bbad,Haandvaerker,19.4,100,0,47.76,REJECT,Perfect geographic match
379,22820896-129f-11ec-bd17-e74aefe42828,Woolab,25.6,100,0,50.24,REVIEW,Perfect geographic match
379,e989c982-93e4-11eb-a746-fdabd18be9c6,ON THE SPOT,100,60,18,67.6,REVIEW,Strong name similarity | Country match | Some business context match
379,c3c0e00a-cea0-11ed-ae30-371133b88b6c,Spot-it Massage,53.5,60,0,45.4,REJECT,Moderate name similarity | Country match
38,bece9f0e-e4d2-11ec-a140-3f2eb8ef49f8,Annalect,84.12,100,7.5,75.15,ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
38,bfd6cbaa-0343-11ec-8d2e-a1acf39c3873,DRUM Aotearoa NZ,34.8,0,0,13.92,REJECT,Limited matching signals
38,cfc5f77c-ce95-11ed-953a-9d8f156b9731,ANNALECT,84.12,100,15,76.65,ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
38,0488cbef-5a6d-11ef-b35f-1b1764bb1a60,Annalect,84.12,0,15,36.65,REJECT,Strong name similarity | Some business context match
38,f133f7eb-30ca-11ee-95ea-a30a3a0da6f4,TRANSACT,37.2,100,0,54.88,REVIEW,Perfect geographic match
380,c8762b48-0c2a-11ec-807a-21b3a01de236,OneTrust ES,75.02,100,45,79.01,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
380,099cffd8-93e5-11eb-a746-fdabd18be9c6,One Life Funeral Planning,38.4,60,0,39.36,REJECT,Country match
380,331fd4a0-93e5-11eb-97db-273ba5953680,OneTrust,76.97,0,65,43.79,REJECT,Strong name similarity | Strong business context match
380,16e25e63-93e5-11eb-b5f6-816dd10ac7b0,ONETRUST,76.97,100,0,70.79,ACCEPT,Strong name similarity | Perfect geographic match
380,ba5c207b-18ef-11f0-8a2e-434c54122f4c,Onetrust Security Limited,89.58,60,70,73.83,ACCEPT,Strong name similarity | Country match | Strong business context match
381,018286d4-2350-11ec-ac8e-3fdce45b5021,Cyklop Signode Packaging Corporation Thailand Co. Ltd.,94.85,80,45,78.94,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
381,28c323bf-1b00-11ec-8cde-5bc5ac073f72,Oracle Thailand,81.15,60,12,58.86,REVIEW,Strong name similarity | Country match | Some business context match
381,0300f3c6-93e5-11eb-a746-fdabd18be9c6,Oracle,65.5,0,6,27.4,REJECT,Moderate name similarity | Some business context match
381,f7b6bc47-29fd-11ef-b4b8-4b94f0230e4c,Oracle Tours Thailand,75.4,60,12,56.56,REVIEW,Strong name similarity | Country match | Some business context match
381,015d07c4-93e5-11eb-9937-4fab995bf8ff,B.M.G CORPORATION CO LTD.,83.7,80,25,70.48,ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
382,e7d22eb0-a77f-11ed-8bb8-ef0b0dae19c8,Kasan Corporation M Sdn Bhd.,89,60,25,64.6,REVIEW,Strong name similarity | Country match | Some business context match
382,0ab6ad30-93e5-11eb-be5a-4f810ab55f2e,SME Corp. Malaysia,64.9,60,21,54.16,REVIEW,Moderate name similarity | Country match | Some business context match
382,fffc9bf2-b90a-11ed-96f7-a554af593b2d,Tdata Corporation Malaysia Sdn. Bhd.,100,60,45,73,ACCEPT,Strong name similarity | Country match | Moderate business context match
382,0300f3c6-93e5-11eb-a746-fdabd18be9c6,Oracle,64.95,0,6,27.18,REJECT,Moderate name similarity | Some business context match
382,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,Oracle Corporation Sdn. Bhd.,100,60,45,73,ACCEPT,Strong name similarity | Country match | Moderate business context match
383,6d988ff8-0c4e-11ec-88cf-a961528fe92b,Oracle Konsulent,59.57,60,13,50.43,REVIEW,Moderate name similarity | Country match | Some business context match
383,01cf78a4-93e5-11eb-b5f6-816dd10ac7b0,Danskk,36.4,60,0,38.56,REJECT,Country match
383,e9a40dcd-13d4-11ec-beb1-7f47ddf7321d,Oracle DBA DK,75.47,60,13,56.79,REVIEW,Strong name similarity | Country match | Some business context match
383,870eb57e-1b04-11ec-98ad-4b5172a2ed18,Oracle Danmark,100,60,0,64,REVIEW,Strong name similarity | Country match
383,79ff8942-6dde-11ec-b3f0-f59f095d7f84,ORACLE Project,57.57,60,10,49.03,REJECT,Moderate name similarity | Country match | Some business context match
384,30585020-93e5-11eb-b997-8dd98d09cf25,OUGN,26.8,60,3,35.32,REJECT,Country match | Some business context match
384,147df165-1b04-11ec-9b02-8dfd4ec6ef01,Oracle Norge AS,100,100,20,84,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
384,460afc80-a818-11ed-b991-77f12f83a83b,Viken Bil Teknikk AS Mekonomen,40.77,100,10,58.31,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
384,77923836-93e4-11eb-8ad6-7326edce8d21,Data Basis,31.6,60,13,39.24,REJECT,Country match | Some business context match
384,39d12cd5-09af-11ed-b380-554cc442ce4d,Oracle Clinic,66.17,0,10,28.47,REJECT,Moderate name similarity | Some business context match
385,9618c304-6ce1-11ed-809b-653634c631b4,Oracle Pet,73.87,60,0,53.55,REVIEW,Strong name similarity | Country match
385,7d8141cf-ab42-11ef-9f99-ebf05a8d4a9f,Oracle Investments,63.12,60,0,49.25,REJECT,Moderate name similarity | Country match
385,979f62a3-0a96-11ec-b05c-69f05272bc83,Oracle AutoVue,66.12,60,0,50.45,REVIEW,Moderate name similarity | Country match
385,8bfb2722-fd35-11ed-a426-59bfdd089aa2,Oracle,80.27,60,0,56.11,REVIEW,Strong name similarity | Country match
385,48dba329-0db8-11ec-87a6-f975ffb1d692,Oracle Database,68.52,60,10,53.41,REVIEW,Moderate name similarity | Country match | Some business context match
386,42158f69-05ed-11ec-9dda-a50a7af07a97,MitTest,27.8,100,15,54.12,REVIEW,Perfect geographic match | Some business context match
386,80ea7e12-93e4-11eb-be3a-7f925cb94351,Worbis,73.4,100,0,69.36,REVIEW,Strong name similarity | Perfect geographic match
386,b89aa06c-93e4-11eb-8859-29e7c34dee35,Orbis Systems,83.7,60,0,57.48,REVIEW,Strong name similarity | Country match
386,00720b80-93e5-11eb-be3a-7f925cb94351,Tasolaiset,34.4,60,0,37.76,REJECT,Country match
386,bb31ed19-93e4-11eb-be5a-4f810ab55f2e,Orbis Systems Group,75.45,60,0,54.18,REVIEW,Strong name similarity | Country match
387,5b7b8ba0-9bd7-11ec-ab8f-17d84a047e5e,Orogenic,99,0,0,39.6,REJECT,Strong name similarity
387,6ed4d2d4-93e4-11eb-91fb-73d498260b10,OROGENIC,99,0,0,39.6,REJECT,Strong name similarity
387,3cc13165-93e5-11eb-b997-8dd98d09cf25,Orogenic,99,0,15,42.6,REJECT,Strong name similarity | Some business context match
387,076acd0b-131a-11ec-baae-9bb60daf5847,Orogenic Resources,79.95,0,0,31.98,REJECT,Strong name similarity
387,da01a6ec-93e4-11eb-b4a6-27899be4e45d,Orogenic,99,100,0,79.6,ACCEPT,Strong name similarity | Perfect geographic match
388,72540584-6ccc-11ec-8165-b55f4188a1b4,SSGFC DISSOLUTION,28.6,0,0,11.44,REJECT,Limited matching signals
388,373d6a95-6d17-11ec-941d-3d93edbb79e9,Mr.OWhistle,33.3,0,0,13.32,REJECT,Limited matching signals
388,023aff72-1a0d-11ef-9384-4731bdd44328,Herrington Gate,65.85,60,0,50.34,REVIEW,Moderate name similarity | Country match
388,4a205830-08c4-11ee-828d-716baf9d36b4,TABLE ROCK CAPITAL,36.6,0,0,14.64,REJECT,Limited matching signals
388,14907f20-93e5-11eb-a736-0f5b20ecb2f1,Orrick Herrington & Sutcliffe,100,0,6,41.2,REJECT,Strong name similarity | Some business context match
389,e97bbfe9-93e4-11eb-8474-3bbe2d07207d,P 1security,86.5,0,43,43.2,REJECT,Strong name similarity | Moderate business context match
389,00fa0032-93e5-11eb-b5f6-816dd10ac7b0,Torii Security,85,60,63,70.6,ACCEPT,Strong name similarity | Country match | Strong business context match
389,bc2b8f52-93e4-11eb-97db-273ba5953680,P 1 Security serv inc.,85.4,0,43,42.76,REJECT,Strong name similarity | Moderate business context match
389,014783f8-93e5-11eb-a33a-a3dfba582839,PRIVATE SECURITY GUARDS,79.85,60,40,63.94,REVIEW,Strong name similarity | Country match | Moderate business context match
389,cd85b2eb-93e4-11eb-b5f6-816dd10ac7b0,P1 Security,100,100,68,93.6,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
39,08521a99-e439-11ec-8014-190eb3984c2c,Mette Lund Keramik,83.28,60,20,61.31,REVIEW,Strong name similarity | Country match | Some business context match
39,0312c1f7-ab19-11ef-80e0-f56edd414713,Klinik for Fodterapi - Grenaa,25.8,60,0,34.32,REJECT,Country match
39,02115b2b-65f6-11ef-a567-7774974824cc,Anne Mette Høy,93.43,60,20,65.37,REVIEW,Strong name similarity | Country match | Some business context match
39,02e56300-fff5-11eb-ba37-0759ad39afe6,Anne Lund,92.98,60,20,65.19,REVIEW,Strong name similarity | Country match | Some business context match
39,2e92e5f5-0077-11ec-965b-f1428b66fb35,Anne Katrine Lund,81.98,60,20,60.79,REVIEW,Strong name similarity | Country match | Some business context match
390,b63e39d1-93e4-11eb-a736-0f5b20ecb2f1,Siam Casa,63.07,60,15,52.23,REVIEW,Moderate name similarity | Country match | Some business context match
390,a45e0efb-918c-11ed-bccf-eb64c3aecb36,Casa Lenzi,59.32,60,15,50.73,REVIEW,Moderate name similarity | Country match | Some business context match
390,09585507-1181-11ec-821b-b73682ba4784,CASACASA,51.3,0,15,23.52,REJECT,Moderate name similarity | Some business context match
390,0039e480-93e5-11eb-a746-fdabd18be9c6,Vee Tire Co.,32,0,0,12.8,REJECT,Limited matching signals
390,6dd0de70-a7a9-11ed-b250-d1c44dcd1aef,PACO CASA a,94.38,60,35,68.75,REVIEW,Strong name similarity | Country match | Moderate business context match
391,02d1a6d1-0043-11ef-a191-2773b2290d70,Pakistan society of safety engineers,61.81,60,0,48.73,REJECT,Moderate name similarity | Country match
391,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,Pakistan Institute of Nuclear Science & Technology,100,100,80,96,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
391,24824345-0597-11ec-bfc6-5dbb429fa03b,PINSTECH,61.31,60,44.29,57.38,REVIEW,Moderate name similarity | Country match | Moderate business context match
391,bbdd74b2-385d-11ee-b5a6-99cd58d4733a,PINSTECH Colony,52.16,100,48.57,70.58,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
391,02bc97c0-93e5-11eb-8e19-198fb02d6f96,Pakistan Academy of Letters,55.51,60,8.57,47.92,REJECT,Moderate name similarity | Country match | Some business context match
392,482573e7-93e5-11eb-8474-3bbe2d07207d,Family Law Consultancy,64.2,60,59,61.48,REVIEW,Moderate name similarity | Country match | Moderate business context match
392,10dd8776-724b-11ec-9e45-ddda6fbc521a,Parent Zone Local,53,100,52,71.6,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
392,2f3a8412-93e5-11eb-b89f-536884b3e7dd,Parent Zone,55.75,100,46,71.5,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
392,bb36d5d9-0bd7-11ec-9233-6981ee399afc,Parent Zone,55.75,100,40,70.3,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
392,0412fdad-e9d6-11ed-b6aa-659939c88965,Tiers cross tots parent and toddler group,52.35,60,0,44.94,REJECT,Moderate name similarity | Country match
393,8bcce5c1-8aa9-11ec-aad9-15d72f2b9d1a,Pelatro,90.2,0,70,50.08,REVIEW,Strong name similarity | Strong business context match
393,25f18078-93e5-11eb-8859-29e7c34dee35,Aspects of History,37,100,25,59.8,REVIEW,Perfect geographic match | Some business context match
393,68d58f01-b94d-11ed-b9f5-df9417966c48,Pelatro,90.2,0,25,41.08,REJECT,Strong name similarity | Some business context match
393,b398bc50-93e4-11eb-be3a-7f925cb94351,Pelatro Limited,100,0,85,57,REVIEW,Strong name similarity | Strong business context match
394,39cff794-2a66-11ef-b59c-6b3a1caed681,Värsta,56,0,0,22.4,REJECT,Moderate name similarity
394,35f81970-cd9f-11ef-9e16-4de35b974c70,Varsta s.r.o,86.35,0,15,37.54,REJECT,Strong name similarity | Some business context match
394,1bbb3bc3-72c2-11ec-a58d-416f72004c71,VARSTA A PATRA,72.4,0,0,28.96,REJECT,Strong name similarity
394,c309a60b-27bf-11ef-815c-4d862d07c012,Varsta Petri,77,60,0,54.8,REVIEW,Strong name similarity | Country match
394,d5f175d4-93e4-11eb-a736-0f5b20ecb2f1,Jolla,24,60,45,42.6,REJECT,Country match | Moderate business context match
395,00a9eb82-3332-11ec-bf76-93f00859b20f,Ping It,100,0,65,53,REVIEW,Strong name similarity | Strong business context match
395,0d317aa2-0356-11ec-8eb5-efe3a98aa7df,Ping It To,91.33,0,25,41.53,REJECT,Strong name similarity | Some business context match
395,424a94f5-93e5-11eb-8474-3bbe2d07207d,Ping IT,100,60,40,72,ACCEPT,Strong name similarity | Country match | Moderate business context match
395,134a9927-cb33-11ed-ad7d-51b26fab74f9,Ping IT Inc.,91.63,0,52.5,47.15,REJECT,Strong name similarity | Moderate business context match
395,1eb2bb09-01de-11ec-8a5d-f981650ce1b6,Ping IT,100,0,58.5,51.7,REVIEW,Strong name similarity | Moderate business context match
396,059fe5f2-722e-11ec-b185-63985dd7a405,Playable,99,0,0,39.6,REJECT,Strong name similarity
396,fbe50634-036a-11ec-a72b-432edcbee847,Playable,99,100,0,79.6,ACCEPT,Strong name similarity | Perfect geographic match
396,0535c423-6de9-11ec-b309-a579ac863a53,Playable theatre,80.55,0,0,32.22,REJECT,Strong name similarity
396,ecedc98b-8de0-11ec-9853-0b84666d34f9,Playable,99,100,15,82.6,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
396,00e0f461-fae9-11ed-a4c5-f3a1e58b50f0,Fozsp,19.6,0,0,7.84,REJECT,Limited matching signals
397,2f383a20-93e5-11eb-be5a-4f810ab55f2e,Jonas Plesner,59.6,100,0,63.84,REVIEW,Moderate name similarity | Perfect geographic match
397,7fa72db5-0f6c-11ec-9bfa-136d28477cfe,Konkurrenceretsforeningen,35.9,80,0,46.36,REJECT,Perfect geographic match
397,4fae0a11-0f7c-11ec-b017-072e58f0b5e6,Iben Plesner,61.3,100,0,64.52,REVIEW,Moderate name similarity | Perfect geographic match
397,1be72892-1107-11ec-b52b-6b90aea39629,Plesners psykolog praksis,40.5,60,15,43.2,REJECT,Moderate name similarity | Country match | Some business context match
397,7c54f062-93e4-11eb-b5f6-816dd10ac7b0,Plesner,76.45,100,0,70.58,ACCEPT,Strong name similarity | Perfect geographic match
398,f3c5dd4a-4b9e-11ee-9c58-c1e02fd59f21,Plp A.s.,75.38,0,0,30.15,REJECT,Strong name similarity
398,02e5a391-93e5-11eb-91fb-73d498260b10,PLP Lift Trucks Peterborough,42.67,0,0,17.07,REJECT,Moderate name similarity
398,015edc81-93e5-11eb-a736-0f5b20ecb2f1,Trio Klezmer,25.8,60,0,34.32,REJECT,Country match
398,602ace8c-0c5e-11ec-b66a-97ea7481e556,PLP Invest Ejendomme,83.67,80,35,72.47,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
398,344eece2-03be-11ec-93a0-b7fa25de4909,City-Ejendomme Aalborg,61,60,6,49.6,REJECT,Moderate name similarity | Country match | Some business context match
399,16f3bda9-055e-11ec-912d-93da5cd6dce1,Pluralsight,100,100,0,80,STRONG_ACCEPT,Strong name similarity | Perfect geographic match
399,17cd5aa0-93e5-11eb-97db-273ba5953680,Pluralsight,100,100,15,83,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
399,7885e70f-93e4-11eb-b997-8dd98d09cf25,Pluralsight,100,60,15,67,REVIEW,Strong name similarity | Country match | Some business context match
399,b62b6aa1-c44c-11ec-a424-9bf996d3a53b,Pluralsight,100,100,15,83,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
399,7ceec6c0-0199-11ec-a11c-79d8a45cb3fd,Pluralsight,100,100,15,83,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
4,e5cede70-0409-11ed-a83d-25d09483d16d,Proact IT Sweden,74.45,60,31,59.98,REVIEW,Strong name similarity | Country match | Moderate business context match
4,359bd116-93e5-11eb-b5f6-816dd10ac7b0,3Step IT Group,56.05,0,34,29.22,REJECT,Moderate name similarity | Moderate business context match
4,0550891d-93e5-11eb-a33a-a3dfba582839,3IT,35,0,45,23,REJECT,Moderate business context match
4,18851138-0c9f-11ec-bde4-478e66fdcca6,We Dig It,43,60,31,47.4,REJECT,Moderate name similarity | Country match | Moderate business context match
4,1744aa50-053e-11ec-a33c-efdd294412f0,Basta Horlurarna,29.4,60,20,39.76,REJECT,Country match | Some business context match
40,172e7ea7-0523-11ec-a64f-cb86dbe4969b,ANRITSU,100,0,25,45,REJECT,Strong name similarity | Some business context match
40,14d07db0-8abe-11ec-be9a-97a2abbd7b85,Anteros Zagreb,52,0,25,25.8,REJECT,Moderate name similarity | Some business context match
40,be65c7e5-93e4-11eb-97db-273ba5953680,Anritsu,100,0,35,47,REJECT,Strong name similarity | Moderate business context match
40,0acc84b9-3daf-11ed-b46e-6d8aa7d71a5d,Anritsu,100,0,25,45,REJECT,Strong name similarity | Some business context match
40,114cdf32-ca88-11ef-a3a4-2faba81809ed,Anritsu Hardware Co.Ltd,79.3,0,45,40.72,REJECT,Strong name similarity | Moderate business context match
400,3ccf275e-2a86-11ef-93dc-a92c0d5da26e,Pm Fisk A/S.,75.28,60,0,54.11,REVIEW,Strong name similarity | Country match
400,e06bcc68-04dc-11ec-9735-8bbb6d946be3,PM INteriør,69.77,60,20,55.91,REVIEW,Moderate name similarity | Country match | Some business context match
400,b529e3a6-93e4-11eb-8859-29e7c34dee35,Pm energi,100,100,20,84,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
400,07f8ed24-f74d-11ed-907b-b74c44c47273,Pm Project A/S.,64.88,60,0,49.95,REJECT,Moderate name similarity | Country match
400,068fbc21-0cc0-11ec-9581-ef72cc22a5f2,PM Ejendomme,56.67,60,0,46.67,REJECT,Moderate name similarity | Country match
401,06a6c260-f844-11ed-9e5a-7dd109dcd50e,PostNord Birkerød Postbutik,59.32,100,10,65.73,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
401,04bfc680-cdf3-11ef-9f76-0d42b77f481f,Postnord Briefkasten,61.77,100,0,64.71,REVIEW,Moderate name similarity | Perfect geographic match
401,075b7b2f-c525-11ef-8800-59a2cc3942a8,Postnord Kystvejen,60.87,60,0,48.35,REJECT,Moderate name similarity | Country match
401,fac6c825-93e4-11eb-86dd-ffbd1b53140e,PostNord,80.82,100,0,72.33,ACCEPT,Strong name similarity | Perfect geographic match
401,1de2d199-93e5-11eb-a736-0f5b20ecb2f1,PostNord Danmark Rundt,91.08,60,20,64.43,REVIEW,Strong name similarity | Country match | Some business context match
402,016780d4-faa5-11ee-b435-095689f5c65d,Posten Norge As Notodden,82.18,60,0,56.87,REVIEW,Strong name similarity | Country match
402,42c3ecf7-1d65-11ee-9df5-e543427f87fa,Posten Bring,100,100,0,80,STRONG_ACCEPT,Strong name similarity | Perfect geographic match
402,b404eba2-93e4-11eb-86dd-ffbd1b53140e,Posten Norge,75.27,100,10,72.11,ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
402,b4836c90-2c3e-11ef-800c-59e05bd2bee8,Posten Bring AS Molde Terminal,100,60,20,68,REVIEW,Strong name similarity | Country match | Some business context match
402,20d72b5d-149c-11ee-847a-6f454a5b006b,Posten Norge AS Frimerketjenesten,77.58,100,0,71.03,ACCEPT,Strong name similarity | Perfect geographic match
